TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T20325,C5123444,24/2/92,F,HOWRAH,7494.18,23/9/16,203239,274.15
T20326,C4111138,22/10/91,M,DHAR,597.73,23/9/16,204244,71.0
T20327,C2123221,14/11/89,F,NOIDA,2397.64,23/9/16,190233,100.0
T20328,C4019586,11/8/79,M,KOLKATA,9953.11,23/9/16,210559,577.5
T20329,C3620087,26/4/92,M,NAGAR MUMBAI,95061.32,23/9/16,210733,2498.0
T20330,C1114675,20/6/84,M,BANGALORE,24348.92,23/9/16,210822,3704.0
T20331,C3384181,8/12/83,M,MUMBAI,4483.93,23/9/16,210858,420.0
T20332,C1724562,26/4/73,M,BANGALORE,228583.49,23/9/16,211304,5967.0
T20333,C7032531,26/1/77,M,COIMBATORE,6731.81,23/9/16,211142,200.0
T20334,C1635979,20/6/89,M,DEHRADUN,17087.45,23/9/16,211143,50.0
T20335,C6127184,8/1/95,F,DELHI,5037.61,23/9/16,194201,390.0
T20336,C1964988,23/9/75,M,GURGAON,394864.28,23/9/16,135320,345.0
T20337,C7535887,15/3/81,F,GURGAON,31353.39,23/9/16,135533,5000.0
T20338,C8840249,19/9/93,M,DELHI,65.22,23/9/16,134652,391.0
T20339,C8236827,29/8/86,M,NAVIMUMBAI,19449.57,23/9/16,115241,98.0
T20340,C8227340,12/6/88,M,PUNE,58198.52,23/9/16,204930,820.0
T20341,C4540132,20/11/76,M,RANCHI,42942.71,23/9/16,192642,1370.0
T20342,C6216225,1/1/95,M,DELHI DELHI,2793.59,23/9/16,192840,235.0
T20343,C5559361,1/11/92,F,BANGALORE,274.27,23/9/16,203752,100.0
T20344,C4317779,25/11/90,M,S.B MARG W MUMBAI,149.11,23/9/16,205545,30.0
T20345,C4840722,18/8/97,M,JAIPUR,1973.05,23/9/16,205453,105.0
T20346,C7931337,1/1/89,M,AHMEDABAD,13508.59,23/9/16,205456,25.0
T20347,C4621849,,M,LUCKNOW,38823.95,23/9/16,193308,1265.0
T20348,C1410817,1/9/84,M,NEW DELHI,1278025.92,23/9/16,210613,3437.0
T20349,C5723026,7/6/82,M,PUNE,227989.55,23/9/16,210617,3570.0
T20350,C3512746,8/10/84,M,UTTAR PRADESH,726379.0,23/9/16,212208,118.0
T20351,C1142989,20/2/95,M,BANGALORE,42358.96,23/9/16,211434,140.0
T20352,C4484551,20/4/78,M,NOIDA,40448.62,23/9/16,211443,2158.0
T20353,C7618857,,M,MOHALI,222501.99,23/9/16,211043,1633.0
T20354,C2613180,18/1/69,M,THANE,2194709.24,23/9/16,193129,1000.0
T20355,C5422185,18/2/77,F,NEW DELHI,69517.62,23/9/16,193139,355.0
T20356,C1721228,12/11/90,F,NEW DELHI,18754.45,23/9/16,133842,1699.0
T20357,C2496051,31/10/83,M,BHUJ,200773.21,23/9/16,134609,1000.0
T20358,C8832278,9/9/82,F,MUMBAI,5315.45,23/9/16,134616,29.0
T20359,C1224718,6/5/90,F,MUMBAI,15862.23,23/9/16,210106,80.0
T20360,C8734655,18/8/88,M,GURGAON,17673.8,23/9/16,210352,240.0
T20361,C8815581,22/10/72,M,NOIDA,2498.85,23/9/16,210356,649.0
T20362,C7840434,26/7/91,M,BHOPAL,966.64,23/9/16,210358,450.0
T20363,C5632945,31/10/85,F,SURAT,77858.18,23/9/16,210944,1598.0
T20364,C5746853,6/9/94,M,MANKUVA BHUJ,5351.45,23/9/16,204249,55.0
T20365,C4311582,1/1/1800,M,NEW DELHI,1717.56,23/9/16,113331,190.0
T20366,C4239060,10/7/87,M,ANDHERI EAST MUMBAI,81.45,23/9/16,210332,500.0
T20367,C8336644,27/4/94,M,NOIDA,19651.87,23/9/16,210726,1512.9
T20368,C8328691,19/9/93,F,DELHI,218.77,23/9/16,202735,990.0
T20369,C2536091,8/4/81,F,DELHI,112429.99,23/9/16,192847,2999.0
T20370,C2939121,10/11/85,F,THANE,30184.75,23/9/16,193030,215.71
T20371,C6526468,21/4/92,M,PUNE,8657.48,23/9/16,205844,776.93
T20372,C5139886,12/2/85,M,BORSAD,9522.07,23/9/16,205903,337.85
T20373,C2117862,9/8/92,M,DELHI,19473.7,23/9/16,135117,2979.0
T20374,C7128984,21/12/89,M,FARIDABAD,320113.45,23/9/16,135357,2800.0
T20375,C6811023,16/11/94,M,MUMBAI,1241.91,23/9/16,135358,30.0
T20376,C8721489,1/1/1800,M,MUMBAI,77515.4,23/9/16,133926,114.0
T20377,C1923057,16/5/89,M,NEW DELHI,15153.12,23/9/16,134442,121.0
T20378,C1336755,16/9/78,F,BANGALORE,5830.98,23/9/16,115757,23.0
T20379,C7240788,11/3/93,M,FARIDABAD,2.29,22/9/16,60109,200.0
T20380,C5811574,22/3/95,M,SHIMLA,203.69,22/9/16,34539,147.0
T20381,C5440547,22/10/88,M,NATNAVL,21181.47,22/9/16,33943,40.0
T20382,C2429225,21/9/91,F,LUCKNOW,48844.56,22/9/16,53441,15.0
T20383,C4969057,1/1/1800,F,PNEW DELHI,5706.18,22/9/16,31728,200.0
T20384,C4132321,14/7/93,F,BELTHANGADY,61.07,22/9/16,30721,59.0
T20385,C4995941,2/4/52,M,GARDEN JEOGESHWI (W) MUMBAI,82.32,22/9/16,31341,450.0
T20386,C5714192,31/12/90,F,NAVI MUMBAI,525.89,22/9/16,41242,111.0
T20387,C8420647,1/1/1800,M,NASHIK,8796.97,22/9/16,54501,31.0
T20388,C2630247,31/1/93,F,HOWRAH,37038.69,22/9/16,11544,32.0
T20389,C3623979,25/2/93,M,NEW DELHI,23026.36,22/9/16,12234,20.0
T20390,C3245589,11/3/80,M,W MUMBAI,93937.29,22/9/16,4720,495.0
T20391,C5197149,24/6/90,M,GURGAON,22307.41,22/9/16,4747,50.0
T20392,C8032737,5/11/90,M,NAVI MUMBAI,1940.17,22/9/16,22328,100.0
T20393,C2624246,1/3/87,M,JAIPUR,0.0,22/9/16,15343,25.0
T20394,C8331443,29/7/86,F,MUMBAI,3.25,22/9/16,15527,2500.0
T20395,C2522539,6/6/95,M,KOLKATA,21074.49,22/9/16,12301,3859.0
T20396,C5733579,20/1/82,M,MUMBAI,326427.11,22/9/16,12252,2373.0
T20397,C3222875,9/3/85,M,VIJAYAWADA,16511.74,22/9/16,10,330.0
T20398,C1737079,26/3/88,M,LOWER PAREL MUMBAI,51521.08,22/9/16,3303,5180.0
T20399,C5323617,29/10/90,M,NOIDA,37217.08,23/9/16,184826,1200.0
T20400,C1624670,31/12/85,F,PUNE,11669.97,23/9/16,191801,152.0
T20401,C1735315,31/3/90,M,GURGAON,29.19,23/9/16,191940,180.0
T20402,C4828642,8/6/91,F,PATIALA,4973.4,22/9/16,21234,200.0
T20403,C8129277,29/3/87,M,MUMBAI,7918.92,22/9/16,21331,1200.0
T20404,C5336526,24/8/96,M,JAIPUR,4522.78,22/9/16,23056,200.0
T20405,C4122247,30/5/95,M,SURYAPET NALGONDA(DIST),481.8,22/9/16,2122,200.0
T20406,C5318836,5/4/93,M,KANPUR,6363.53,22/9/16,11847,50.0
T20407,C9028072,1/1/1800,M,MUMBAI,230894.59,22/9/16,12001,4090.32
T20408,C1816591,13/4/91,M,GURGAON,14586.3,22/9/16,35731,0.1
T20409,C8016366,8/10/83,M,NAGPUR,23112.75,22/9/16,11343,75.0
T20410,C1298860,20/6/91,M,SAS NAGAR,6332.87,22/9/16,14830,200.0
T20411,C6929842,17/8/93,M,THALASSERY,7.01,22/9/16,11121,98.0
T20412,C3349615,8/5/93,M,KANPUR,16473.3,22/9/16,11415,36.0
T20413,C1510081,3/1/92,M,BANGALORE,3481.82,23/9/16,203848,627.0
T20414,C7625521,11/9/83,M,VADODARA,293026.82,23/9/16,201252,17644.0
T20415,C4433915,29/1/87,F,MUMBAI,6563.6,23/9/16,190631,199.0
T20416,C3934226,4/6/72,M,BANGALORE,2904958.78,23/9/16,132938,106.0
T20417,C5711037,30/5/90,M,NAVI MUMBAI,1595.1,23/9/16,132348,340.0
T20418,C7971235,22/8/74,F,DELHI,95967.12,23/9/16,132941,20.0
T20419,C4430228,22/5/84,F,KAITHAL,31884.0,23/9/16,131513,3.0
T20420,C5218985,7/10/82,M,JAIPUR,60771.47,23/9/16,200435,1500.0
T20421,C2530243,28/8/91,M,GAUTAM BUDH NAGAR,37848.52,23/9/16,200645,2660.0
T20422,C8787977,23/6/88,M,CHENNAI,11105.78,23/9/16,203509,948.0
T20423,C6421329,1/1/1800,M,KIDS NURSERY MUMBAI,27876.35,23/9/16,203510,220.0
T20424,C4018768,12/12/82,M,SRIGANGANAGAR,491203.42,23/9/16,203750,1500.0
T20425,C6257111,8/7/94,M,GURGAON,38849.43,23/9/16,202848,109.0
T20426,C4025228,24/9/90,M,NEW DELHI,22876.3,23/9/16,203120,440.0
T20427,C6041553,3/5/89,F,NOIDA,47079.47,23/9/16,203404,3000.0
T20428,C1912673,22/5/82,M,THANE,43780.52,23/9/16,203405,619.0
T20429,C1415649,24/1/91,M,DELHI,113531.41,23/9/16,204357,100.0
T20430,C5097873,14/11/84,M,FARIDABAD,31169.01,23/9/16,192101,200.0
T20431,C5123552,19/7/87,F,GURGAON,61720.91,23/9/16,200354,2760.0
T20432,C3840941,25/10/88,F,HYDERABAD,422.99,23/9/16,200406,210.0
T20433,C4389832,16/1/87,M,THANE,157286.38,23/9/16,200621,300.0
T20434,C4924634,11/4/80,M,HYDERABAD,347.9,23/9/16,200623,100.0
T20435,C7335319,9/7/89,F,MUMBAI,18762.3,23/9/16,200753,289.0
T20436,C1134385,27/2/89,F,LUCKNOW,28770.32,23/9/16,191910,199.0
T20437,C4685971,3/11/92,M,MUMBAI,7072.91,23/9/16,192018,50.0
T20438,C2470029,29/8/90,M,ALWAR,49225.8,23/9/16,132827,180.0
T20439,C2324773,26/2/77,M,HYDERABAD,34245.14,23/9/16,132626,427.85
T20440,C3317353,14/8/71,M,MUMBAI,28887.69,23/9/16,132839,3737.0
T20441,C5765547,23/8/93,M,HYDERABAD,174930.95,23/9/16,113151,557.04
T20442,C3833422,18/4/87,M,CHENNAI,468.71,23/9/16,201033,175.0
T20443,C1843216,5/1/90,M,MUMBAI,21514.3,23/9/16,203450,611.0
T20444,C6741328,14/11/91,F,PARGANAS,97363.6,23/9/16,203459,825.0
T20445,C7137968,26/9/88,M,THANE,398.45,23/9/16,203700,28.0
T20446,C3137623,21/6/89,M,SURAT,2319.7,23/9/16,203321,200.0
T20447,C3221858,21/6/87,M,INDIA BANGALORE,6127.55,23/9/16,204141,415.0
T20448,C4539062,5/4/88,M,PATNA,77533.31,23/9/16,205058,200.0
T20449,C2441092,5/1/93,M,PUNE,5688.43,23/9/16,204202,293.0
T20450,C8350272,1/5/55,M,MUMBAI,21702.11,23/9/16,132436,5386.0
T20451,C6841091,20/7/89,M,RAJAHMUNDRY,28.22,23/9/16,132734,190.0
T20452,C5353649,10/8/88,M,GHAZIABAD,201.95,23/9/16,131207,284.0
T20453,C1235961,5/10/90,M,NEW DELHI,85.55,23/9/16,204316,130.0
T20454,C1814985,30/7/94,M,HARIDWAR,46962.07,23/9/16,204316,5.0
T20455,C4111324,15/2/94,F,RAMGARH,10761.86,23/9/16,203331,199.0
T20456,C1535129,23/11/88,M,CHENNAI,10184.05,23/9/16,203823,600.0
T20457,C8741116,26/2/84,F,LUCKNOW,8328.32,23/9/16,202937,1000.0
T20458,C3324666,20/5/86,M,BANGALORE,26267.54,23/9/16,201000,218.0
T20459,C7235953,25/12/80,M,AMRITSAR,165350.09,23/9/16,184330,1495.0
T20460,C2914481,18/1/80,M,THANE W,66067.25,23/9/16,204348,689.0
T20461,C8929660,8/10/89,M,NEW DELHI,191.81,23/9/16,203457,500.0
T20462,C7921548,19/11/86,F,MOHALI,23703.5,23/9/16,203342,1850.0
T20463,C8740579,10/10/87,M,GURGAON,8.17,23/9/16,132148,200.0
T20464,C1738035,3/7/93,F,GURGAON,164.34,23/9/16,124732,1400.0
T20465,C3026456,27/11/88,F,PUNE,19765.6,23/9/16,133232,173.0
T20466,C4917679,1/1/1800,M,MUMBAI,77429.84,23/9/16,134103,915.6
T20467,C7237037,1/1/84,M,KORAPUT,1481.88,23/9/16,114040,30.0
T20468,C2723620,25/9/91,M,HYDERABAD,486.54,23/9/16,204318,700.0
T20469,C5423570,1/1/1800,M,DELHI,10095.46,23/9/16,204320,1368.6
T20470,C8650645,15/1/87,M,BANGALORE,84424.95,23/9/16,202716,260.0
T20471,C3497964,14/6/90,F,NOIDA,50092.9,23/9/16,184125,315.0
T20472,C7030841,,M,BANGALORE,174.81,23/9/16,203649,656.2
T20473,C3722475,24/3/90,M,MUMBAI,13.75,23/9/16,203658,750.0
T20474,C9040859,28/8/83,M,BANGALORE,23997.71,23/9/16,204220,17413.0
T20475,C8833364,20/5/72,M,BANGALORE,25248.32,23/9/16,204222,150.0
T20476,C6087282,13/10/86,M,MUMBAI,72659.59,23/9/16,184207,675.0
T20477,C2530035,4/7/81,M,GURGAON,38809.5,23/9/16,204113,1260.0
T20478,C7562836,28/12/72,F,NEW DELHI,1600651.23,23/9/16,203559,543.0
T20479,C2622512,16/1/90,M,FARIDABAD,26332.94,23/9/16,131814,20.0
T20480,C6712262,27/9/93,M,DHANBAD,30541.23,23/9/16,133040,60.0
T20481,C6521215,18/5/83,M,CHENNAI,74358.18,23/9/16,203439,1066.0
T20482,C5536560,25/6/81,M,GURGAON,2437.03,23/9/16,203451,1174.0
T20483,C6821614,9/11/92,M,NOIDA,13759.52,23/9/16,203707,50.0
T20484,C8541183,22/5/69,M,NOIDA,403021.13,23/9/16,203800,1200.0
T20485,C6332275,30/12/84,M,DHANBAD,73581.29,23/9/16,203925,63.0
T20486,C8126417,26/10/91,F,MUMBAI,75070.9,23/9/16,203116,8100.0
T20487,C7227520,20/4/69,M,JHANSI,7714.16,23/9/16,202835,294.0
T20488,C6310135,21/7/89,M,DELHI,48432.9,23/9/16,184826,106.66
T20489,C1618938,18/6/82,M,MUMBAI,4838.49,23/9/16,184621,100.0
T20490,C7234862,23/8/89,F,WASHIM,9437.26,23/9/16,191229,576.0
T20491,C7335637,15/8/96,M,MANDI GOBINDGARH,10491.4,23/9/16,132655,159.0
T20492,C4417735,25/2/77,M,DELHI,60341.3,23/9/16,132604,3550.0
T20493,C1434576,13/9/96,M,DELHI,18129.86,23/9/16,114206,65.0
T20494,C5397869,17/2/87,M,PATNA,125235.39,23/9/16,114454,357.0
T20495,C5585339,13/5/84,M,KOLHAPUR,460.96,23/9/16,203313,2811.0
T20496,C8837788,22/5/90,M,NOIDA,705797.95,23/9/16,203703,355.0
T20497,C1427036,24/4/83,F,PATHANAMTHITTA,176163.67,23/9/16,203458,98.0
T20498,C8315617,15/1/91,F,EAST SIKKIM,61594.01,23/9/16,184346,453.78
T20499,C2142182,27/12/87,F,KOLKATA,36435.86,23/9/16,204414,423.5
T20500,C3683172,5/7/86,M,THANE,34.72,23/9/16,204420,38.0
T20501,C4622982,30/9/76,F,THANE W MUMBAI,56176.11,23/9/16,204421,350.0
T20502,C5051714,14/1/61,M,BHUBANESWAR,75124.51,23/9/16,203540,1480.0
T20503,C4492567,1/1/1800,M,MUMBAI,22759.82,23/9/16,191559,219.0
T20504,C6612066,23/8/91,M,YAMUNANAGAR,315825.0,23/9/16,191602,432.0
T20505,C3612683,23/4/89,F,ERODE,482.94,23/9/16,204428,2121.0
T20506,C3913445,6/1/70,M,BANGALORE,36261.81,23/9/16,134627,2999.0
T20507,C8640033,8/3/78,F,LUCKNOW,155557.25,23/9/16,115726,1000.0
T20508,C1717343,14/8/71,M,MUMBAI,28887.69,23/9/16,202654,177.0
T20509,C1427112,11/12/81,F,MUMBAI,35792.21,23/9/16,202951,270.0
T20510,C7831178,8/4/82,M,DELHI,3120.3,23/9/16,191142,350.0
T20511,C4430166,4/8/77,M,ZIRAKPUR,631.86,23/9/16,191349,1000.0
T20512,C4721691,15/5/93,M,LUDHIANA,3361.89,23/9/16,191533,412.0
T20513,C6521913,2/9/84,F,NEW DELHI,36465.27,23/9/16,191534,150.0
T20514,C8013139,6/12/85,M,NOIDA,21940.13,23/9/16,190310,320.0
T20515,C6918417,10/1/90,F,INDORE,23753.34,23/9/16,190312,419.0
T20516,C7214552,1/12/90,M,GURGAON,16856.84,23/9/16,190313,50.0
T20517,C2044152,10/12/78,M,GHAZIABAD,53175.69,23/9/16,211215,2100.0
T20518,C6952821,2/6/87,M,DELHI,14766.38,23/9/16,211315,100.0
T20519,C8934818,20/12/92,M,GHAZIABAD,35604.56,23/9/16,203741,10.0
T20520,C4318847,13/7/88,M,GURGAON,7410.71,23/9/16,203008,100.0
T20521,C1272183,28/5/90,M,GURGAON,138675.45,23/9/16,203108,11.0
T20522,C5122657,9/9/92,M,MUMBAI,77755.77,23/9/16,191305,177.0
T20523,C8629046,10/9/63,M,SECUNDERABAD BOLARUM HYDERABAD,44311.65,23/9/16,140142,1356.92
T20524,C2440945,26/8/62,M,GURGAON,3026768.43,23/9/16,191558,2087.0
T20525,C7934418,20/1/85,F,MEERUT,38258.54,23/9/16,205156,120.0
T20526,C7536686,25/8/71,F,KOLKATA,16737.88,23/9/16,205404,1000.0
T20527,C6630012,1/1/1800,M,HOSPITAL MUMBAI,1276362.67,23/9/16,205720,165.0
T20528,C1931149,10/5/87,F,NOIDA,3882.64,23/9/16,191442,250.0
T20529,C3237915,28/11/92,F,GUWAHATI,11165.76,23/9/16,202748,228.0
T20530,C6939147,2/8/76,M,HYDERABAD,4168.65,23/9/16,202922,269.0
T20531,C6836682,24/8/94,M,KOLKATA,14178.24,23/9/16,190409,1875.0
T20532,C1712650,16/7/85,F,MUMBAI,1623.91,23/9/16,190620,1250.0
T20533,C3539820,11/11/84,F,PUNE,128963.24,23/9/16,140134,617.0
T20534,C4632262,22/5/92,M,SANTOKHGARH,145503.28,23/9/16,140136,3795.01
T20535,C1938272,1/7/66,M,HYDERABAD,79236.52,23/9/16,121259,5045.0
T20536,C6916674,1/5/84,M,CHENNAI,31016.98,23/9/16,202717,500.0
T20537,C2333684,12/4/90,F,MUMBAI,19424.6,23/9/16,203452,297.0
T20538,C2035324,10/5/91,M,PAREL W MUMBAI,24564.16,23/9/16,202811,297.0
T20539,C1626390,3/7/94,M,NEW DELHI,4283.02,23/9/16,205615,300.0
T20540,C2142928,1/9/57,M,VISAKHAPATNAM,141126.35,23/9/16,210822,1280.0
T20541,C1027127,6/3/89,M,NAGPUR,1826.43,23/9/16,210945,110.0
T20542,C4542853,14/11/87,M,KAPURTHALA,188061.58,23/9/16,211233,4905.79
T20543,C9038256,31/1/79,M,BANGALORE,8980.08,23/9/16,190854,609.0
T20544,C1612472,24/8/85,M,NEW DELHI,3386.91,23/9/16,191438,1230.0
T20545,C8511927,18/5/83,M,VADODARA,12524.83,23/9/16,204440,325.0
T20546,C4119658,11/10/91,M,NOIDA,659.55,23/9/16,204440,168.0
T20547,C3021469,3/7/85,M,KANPUR,5239.5,23/9/16,204441,99.0
T20548,C4564842,14/5/87,M,KOLKATA,27081.55,23/9/16,204441,635.0
T20549,C1416647,8/4/90,F,DELHI,25973.07,23/9/16,204552,154.87
T20550,C8515722,30/6/78,M,COIMBATORE,22176.21,23/9/16,204725,261.0
T20551,C3514619,1/12/85,M,NEW DELHI,22361.09,23/9/16,135939,255.0
T20552,C5325291,22/2/89,M,MUMBAI,154.66,23/9/16,140153,220.0
T20553,C8717653,27/10/79,M,DASUYA,8949.25,23/9/16,121043,845.0
T20554,C4533851,1/1/1800,M,NAVI MUMBAI,4174.42,23/9/16,121046,2030.0
T20555,C7915643,1/3/93,M,DELHI,83229.25,23/9/16,204825,10611.52
T20556,C7115721,18/9/91,M,NEW DELHI,61640.85,23/9/16,204825,340.0
T20557,C2336865,8/2/90,M,MUMBAI,17553.84,23/9/16,204826,885.0
T20558,C1815314,8/11/73,F,PUNE,393211.14,23/9/16,204903,2650.0
T20559,C4159082,27/1/94,F,RANGA REDDY,20903.08,23/9/16,202654,299.0
T20560,C3529012,21/8/76,F,HYDERABAD,58106.54,23/9/16,190641,2850.0
T20561,C4036680,13/12/90,M,CHANDIGARH,50.0,23/9/16,191946,100.0
T20562,C8922226,23/8/85,F,MUMBAI,109618.18,23/9/16,202952,1997.0
T20563,C5727867,20/7/90,F,PUNE,13643.86,23/9/16,202953,70.0
T20564,C1123248,19/11/86,M,HOOGHLY,110091.54,23/9/16,203241,1000.0
T20565,C6814755,5/6/79,M,ALLAHABAD,1740474.25,23/9/16,203520,1458.0
T20566,C7041170,29/9/81,M,GODHRA (GUJARAT),19990.34,23/9/16,190830,50.0
T20567,C4917176,7/7/86,M,THANE W,5235.42,23/9/16,191121,540.0
T20568,C6818983,7/2/76,M,THANE,81590.84,23/9/16,204756,168.0
T20569,C3833183,24/7/92,M,DELHI,451819.36,23/9/16,192010,5689.0
T20570,C8737243,10/8/91,M,MUMBAI,2441.54,23/9/16,134043,170.0
T20571,C6126428,5/8/73,M,MUMBAI,25296.5,23/9/16,134257,1277.0
T20572,C3811879,23/6/76,M,NOIDA,2345.64,23/9/16,135012,571.0
T20573,C6542518,24/11/94,F,DELHI,2492.72,23/9/16,112443,384.0
T20574,C2517280,17/4/93,F,MUMBAI,2018.94,23/9/16,203148,30.0
T20575,C5122963,14/2/94,M,BANGALORE,348.59,23/9/16,202904,195.0
T20576,C5234332,5/5/89,F,MUMBAI,15148.45,23/9/16,191456,885.0
T20577,C7632728,1/1/1800,M,KULLU,109880.77,23/9/16,204413,955.0
T20578,C4930321,10/8/91,F,NOIDA,9.6,23/9/16,204427,50.0
T20579,C1742548,3/10/83,F,THANE,41930.5,23/9/16,204529,2997.0
T20580,C6517449,6/9/87,M,MUMBAI,223327.57,23/9/16,204510,2263.15
T20581,C4148460,19/12/90,F,PUNE,10645.62,23/9/16,204607,192.0
T20582,C3515163,27/8/90,F,NOIDA,9685.67,23/9/16,191754,450.0
T20583,C2015611,15/3/90,M,HOSPITAL MIRAROAD EAST THANE,470.17,23/9/16,191755,109.0
T20584,C5029677,14/1/85,M,JAIPUR,7647.9,23/9/16,203838,4240.0
T20585,C4335739,23/11/97,F,MUMBAI,6144.26,23/9/16,135840,250.0
T20586,C1626867,20/9/67,M,SURAT,10656.91,23/9/16,135843,1397.33
T20587,C8368368,20/5/89,M,DELHI,18394.94,23/9/16,191957,480.0
T20588,C3520267,30/4/88,M,DELHI,4090.66,23/9/16,191932,50.0
T20589,C4216731,21/5/90,M,NEW DELHI,2099.75,23/9/16,191933,2600.0
T20590,C7517851,27/3/87,F,DELHI,158017.64,23/9/16,192418,2090.0
T20591,C7112754,9/7/85,M,NOIDA,23.23,23/9/16,195640,200.0
T20592,C4440824,19/10/85,M,BANGALORE,4415.96,23/9/16,190150,40.0
T20593,C8736424,23/2/81,M,DELHI,20574.89,23/9/16,191756,640.0
T20594,C5836931,19/10/85,F,DELHI,15587.39,23/9/16,193052,3000.0
T20595,C3436068,26/8/93,M,THANE,18053.94,23/9/16,192343,450.0
T20596,C2138021,15/2/87,M,NOIDA,58749.28,23/9/16,192359,2672.01
T20597,C4319521,21/10/87,M,VILL KR PURAM HOBLI BANGALORE,2410.86,23/9/16,192935,100.0
T20598,C7540139,23/3/73,M,RAIGAD,57838.38,23/9/16,193623,30000.0
T20599,C4050072,25/2/82,M,FARIDABAD,12520.82,23/9/16,115635,500.0
T20600,C3638782,28/11/83,M,SURAT,2006.88,23/9/16,123928,2000.0
T20601,C8434670,6/6/93,M,AHMEDABAD,67835.38,23/9/16,121656,149.0
T20602,C6215180,22/6/86,F,THANE,2620.01,23/9/16,192841,274.0
T20603,C5925724,6/2/94,F,AHMEDABAD,44921.35,23/9/16,193034,30.0
T20604,C2831739,12/2/83,M,DELHI,29218.91,23/9/16,193137,11.0
T20605,C7038318,3/3/89,F,GURGAON,195238.45,23/9/16,192853,250.0
T20606,C6027182,22/1/87,M,MUMBAI,5416.02,23/9/16,200254,399.0
T20607,C7017317,19/7/91,M,DELHI,56049.56,23/9/16,193524,50.0
T20608,C5315823,8/10/82,M,NEW DELHI,37067.41,23/9/16,194146,415.0
T20609,C5042519,27/8/83,F,GURGAON,37491.97,23/9/16,192411,1700.0
T20610,C7232575,22/3/93,F,NAVI MUMBAI,113263.87,23/9/16,160300,6251.0
T20611,C4884256,1/3/88,M,GOREGAON (E) MUMBAI,20708.75,23/9/16,193345,295.0
T20612,C8839686,25/5/68,M,BANGALORE,0.01,23/9/16,193556,660.0
T20613,C4940127,23/3/73,M,RAIGAD,57838.38,23/9/16,193527,37789.0
T20614,C6516917,7/2/92,M,PARVATIPURAM,19345.91,23/9/16,194508,448.0
T20615,C1211425,11/2/74,M,NASHIK,66074.06,23/9/16,115859,430.0
T20616,C3610213,9/2/69,M,NOIDA,321185.2,23/9/16,130430,1060.0
T20617,C1198631,29/6/84,M,AHMEDABAD,23344.69,23/9/16,130432,4000.0
T20618,C8838266,19/10/83,M,VISAKHAPATNAM,516.57,23/9/16,192501,203.75
T20619,C4227151,,M,DELHI,296460.54,23/9/16,195319,1000.0
T20620,C6532512,16/5/75,M,TRIVANDRAUM,10093.62,23/9/16,193448,300.0
T20621,C2524143,1/1/1800,F,HYDERABAD,41579.06,23/9/16,193633,589.0
T20622,C8016255,21/12/88,M,PALI,24244.87,23/9/16,192227,1000.0
T20623,C4712275,1/1/1800,M,GURGAON,350.26,23/9/16,194109,280.0
T20624,C4720692,18/11/92,F,GURGAON,19477.98,23/9/16,194110,2600.0
T20625,C8929883,6/8/93,M,BANGALORE,16598.54,23/9/16,194111,968.0
T20626,C3222374,11/5/94,F,LUDHIANA,40020.59,23/9/16,194133,30.0
T20627,C2580911,30/6/54,M,MUMBAI,3194810.95,23/9/16,194134,1696.0
T20628,C2019938,30/12/86,M,SECUNDERABAD,111948.39,23/9/16,195909,204.0
T20629,C2955919,15/12/90,M,KORMANGALA 1ST BLOCK BANGALORE,17608.82,23/9/16,195623,100.0
T20630,C1732033,6/6/80,M,WARANGAL,8993.86,23/9/16,120448,203.0
T20631,C4327647,27/9/84,M,MUMBAI,114.22,23/9/16,115313,200.0
T20632,C1416184,15/4/91,M,MUZAFFARPUR,95.0,23/9/16,115314,74.0
T20633,C7317042,17/12/85,F,NAVI MUMBAI,233338.58,23/9/16,112136,575.0
T20634,C4792868,28/12/91,M,MUMBAI,22600.79,27/9/16,150014,130.0
T20635,C7830938,1/1/1800,M,NEW DELHI,85449.27,27/9/16,143703,2124.77
T20636,C4037763,22/5/90,M,NOIDA,705797.95,27/9/16,143751,209.0
T20637,C2618538,7/10/93,F,BANGALORE,76154.5,27/9/16,140734,37.0
T20638,C2950724,20/5/88,F,MUMBAI,289910.0,27/9/16,142635,1194.0
T20639,C1142875,10/8/84,M,UNA,6486.95,27/9/16,141551,200.0
T20640,C8484040,11/10/68,M,NEW DELHI,119416.19,27/9/16,141553,1000.0
T20641,C1216978,30/10/50,F,ERNAKULAM,201686.97,27/9/16,135731,2950.0
T20642,C2341823,11/1/85,M,SONIPAT,6250.79,27/9/16,134520,188.0
T20643,C1825026,14/3/84,M,KOTTAYAM,4454.27,23/9/16,190826,2000.0
T20644,C1016441,16/11/88,F,400012,20333.19,23/9/16,191307,606.9
T20645,C6710822,1/1/1800,M,DELHI,21913.8,23/9/16,191218,237.0
T20646,C6342774,23/8/86,M,BANGALORE,20879.3,23/9/16,191218,920.62
T20647,C2727485,13/5/94,M,TIRUCHIRAPALLI,4353.1,23/9/16,192648,508.63
T20648,C3242450,5/5/82,M,GORAKHPUR,13322.34,23/9/16,192649,22.0
T20649,C3540486,21/8/82,M,NAGPUR,37149.43,27/9/16,150014,200.0
T20650,C5922843,5/7/90,M,RAJKOT,65109.29,27/9/16,141318,4415.0
